id|movie_id|imdb_id|title|description|genres|lda_vector|sim_list
5687|338768|4652650|Please Stand By|A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood. On an adventure full of laughter and tears, Wendy follows the guiding spirit of Mr. Spock on her journey into the unknown.|[35, 18]||
2276|338766|2582782|Hell or High Water|A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.|[80, 18, 37]||
12997|338762|1634106|Bloodshot|After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine - Bloodshot. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.|[28, 18, 14]||
4401|33875|0347791|Pokémon Heroes: Latios and Latias|Ash, Pikachu and his friends try and stop a pair of thieves hiding out in the canals and alleyways of Alto Mare, the age-old water capital. Joining the adventure are two new legendary Pokémon, a pair of siblings named Latias and Latios, who serve as peacekeepers and protectors of the Soul Dew - a priceless treasure with a mysterious power.|[28, 12, 16, 14]||
4744|338729|4273886|The Beauty Inside|Woo-Jin changes into a different person when he wakes up. He falls in love with Yi-Soo.|[14, 10749]||
7474|338676|3467412|Extinction|And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now.|[18, 27, 878]||
9313|33821|1130992|Pinocchio|The enchanted story of Pinocchio.|[12, 18, 14]||
5738|338189|4645368|It's Only the End of the World|Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.|[18]||
8660|33806|1075110|The Misfortunates|13-year-old Gunther Strobbe grows up surrounded by alcohol, trash and his completely useless father and uncles. Slowly but surely, he's being prepared for the same hapless life. Can he defy his destiny?|[18, 35]||
3993|338|0301357|Good bye, Lenin!|An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.|[35, 18]||
7670|337844|4411618|In Dubious Battle|In the California apple country, nine hundred migratory workers rise up "in dubious battle" against the landowners. The group takes on a life of its own-stronger than its individual members and more frightening. Led by the doomed Jim Nolan, the strike is founded on his tragic idealism-on the "courage never to submit or yield."|[18]||
6411|336890|2417712|Goon: Last of the Enforcers|During a pro lockout, Doug "The Thug" Glatt is injured and must choose whether to defend his team against a dangerous new enemy, or be there for his wife as she prepares to give birth to his daughter.|[35]||
3911|33689|0113442|It Takes Two|Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.|[35, 10749, 10751]||
3734|336882|3616916|The Wave|Although theorised, no one is really ready when a mountain pass above the scenic and narrow Geiranger fjord in Norway collapses and creates a tsunami over 300 feet high. A geologist is one of those caught in the middle of it.|[28, 18, 53]||
763|336843|4500922|Maze Runner: The Death Cure|Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.|[28, 878]||
8115|336808|4285496|Embrace of the Serpent|The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.|[12, 18]||
5901|336804|3966404|Mustang|In a Turkish village, five orphaned sisters live under strict rule while members of their family prepare their arranged marriages.|[18]||
301|335988|3371366|Transformers: The Last Knight|Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.|[28, 878, 53, 12]||
103|335984|1856101|Blade Runner 2049|Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.|[878, 18]||
38|335983|1270797|Venom|Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.|[28, 878]||
4513|33583|0065622|The Decameron|An adaptation of nine stories from Bocaccio's "Decameron": A young Sicilian is swindled twice, but ends up rich; a man poses as a deaf-mute in a convent of curious nuns; a woman must hide her lover when her husband comes home early; a scoundrel fools a priest on his deathbed; three brothers take revenge on their sister's lover; a young girl sleeps on the roof to meet her boyfriend at night; a group of painters wait for inspiration; a crafty priest attempts to seduce his friend's wife; and two friends make a pact to find out what happens after death. Pasolini is up to his old tricks satirizing the Church, and throwing in liberal doses of life and love|[36, 18, 35]||
1318|335788|4106376|Renegades|In the midst of the Balkan wars, a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.|[53, 28]||
13664|335787|1464335|Uncharted|A descendent of explorer Sir Francis Drake uncovers the location of the legendary El Dorado. With the help of his mentor and an ambitious journalist he works to uncover its secrets while surviving on an island filled with pirates, mercenaries, and a mysterious enemy.|[12, 28]||
4607|335778|3231054|Risen|Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.|[18, 36]||
